C_w,L2_error_u,L2_error_curl_u,L2_error_p,L2_error_grad_p
1.0,0.0025051106680332,0.0842713822854979,0.0400015411092984,1.461368645949363
1.5848931924611136,0.0022438226793277,0.0750636721549717,0.0335354990121081,1.1919640228082886
2.51188643150958,0.000743246387338,0.0171632081162877,0.0064871386761181,0.248580105202107
3.981071705534973,0.0006419927071298,0.009413817922064,0.0029212226415332,0.1072917668733346
6.309573444801933,0.0006317287189791,0.0069337962570074,0.0028349591137499,0.0906411136130536
10.0,0.0006631042606623,0.0158543920665106,0.0012070403089901,0.0518933788248367
15.848931924611133,0.0005983220712626,0.002611551462725,0.0029316743569041,0.1112396117195766
25.118864315095795,0.0006088679117515,0.0018489231542295,0.003690483646974,0.1439342902040873
39.81071705534973,0.0006146975642586,0.0021865369361104,0.0041508781391893,0.1648453952094379
63.09573444801933,0.0006185385026629,0.0025469869916389,0.0044487691559717,0.1787095779300722
