order,hmax,C_w,ndof,res,E_u,E_curl_u,E_H_curl_u,E_p,E_grad_p,E_gamma_p_u,E_u_n_Gamma,HT_E_gamma_p_u,HT_E_gamma_n_u,HT_E_u,E_h_grad_p,X_E_u_p
1,0.14433756729740652,13.333333333333334,5319,ZeroCoefficientFunction,0.05579700868419556,0.056549553515309395,0.07944279816877699,0.14335752788070677,2.5737828801438387,1.1231043326040566,0.03976470673385684,0.09740324126936481,0.06981626590259479,0.14378059874421498,0.42896381335729483,0.4745884475472877
1,0.14433756729740652,15.555555555555557,5319,ZeroCoefficientFunction,0.05584657069065291,0.061182499806073876,0.08283802110399742,0.14601782050806808,2.6495789257455677,1.1231043326040566,0.039560964277179034,0.0969041762115631,0.0788084614594746,0.14987771917559156,0.44159648762424936,0.4886634757103069
1,0.14433756729740652,17.77777777777778,5319,ZeroCoefficientFunction,0.055883372731621514,0.06482931454908485,0.08559083696731516,0.14798994946104166,2.7061983372557403,1.1231043326040566,0.03943195214205817,0.09658816230988995,0.08581167773943334,0.154979703534442,0.4510330562092779,0.4993501291104137
1,0.14433756729740652,20.0,5319,ZeroCoefficientFunction,0.055911794370125605,0.06774215422410555,0.08783580254434811,0.14951138144155193,2.7501317969449315,1.1231043326040566,0.039345083886238655,0.0963753794082866,0.09135609759269024,0.15921456758747313,0.45835529949080955,0.5077327173660734
1,0.07216878364870326,0.0,40347,ZeroCoefficientFunction,0.08923296154346495,5.149862735729452,5.150635758649669,2.5476046065596014,143.61641394154736,1.1231043326038581,0.5483449782117303,1.8995227246760034,8.699929644780662,10.287177024041853,11.968034495128045,15.985936007375766
1,0.07216878364870326,2.2222222222222223,40347,ZeroCoefficientFunction,0.0784813195064922,3.421700787650835,3.4226007067319184,1.0673905233228604,35.19009843981578,1.1231043326038581,0.449589873152489,1.557425005737174,5.865918881078153,6.967694924837513,2.9325082033177603,7.6346381353284745
1,0.07216878364870326,4.444444444444445,40347,ZeroCoefficientFunction,0.027834432299303737,0.05800947662209819,0.06434170497736502,0.05647722293837278,1.7665593234922787,1.1231043326038581,0.023449282026145095,0.081230695740593,0.09718832730426838,0.14206988383924538,0.1472132769576788,0.2122387276571964
1,0.07216878364870326,6.666666666666667,40347,ZeroCoefficientFunction,0.027901416833067596,0.029147703851020487,0.040349444867053406,0.07243282277246892,2.607154659007877,1.1231043326038581,0.02098103465744633,0.07268043604412378,0.030732253615935817,0.08862840908510966,0.21726288825064005,0.24557009452039463
1,0.07216878364870326,8.88888888888889,40347,ZeroCoefficientFunction,0.02793408713856103,0.029730368502569385,0.040794705974713075,0.07945090303149392,2.9922088071491935,1.1231043326038581,0.02029254814902924,0.0702954488183155,0.023354264205703603,0.0845640574755109,0.24935073392908066,0.27502602480531285
1,0.07216878364870326,11.11111111111111,40347,ZeroCoefficientFunction,0.02795352232253891,0.034357050027547055,0.04429228258773815,0.08346493816281515,3.2168282733844027,1.1231043326038581,0.02000054243805918,0.06928391136331462,0.033503223151832774,0.08879489080005218,0.2680690227820134,0.2944688939599892
1,0.07216878364870326,13.333333333333334,40347,ZeroCoefficientFunction,0.027966435967512037,0.038427030780274124,0.04752639514325787,0.08607695621025015,3.364655791424736,1.1231043326038581,0.019849244754684046,0.06875980081396821,0.04239965027099501,0.09372512356029387,0.2803879826187069,0.30791404965314906
1,0.07216878364870326,15.555555555555557,40347,ZeroCoefficientFunction,0.027975647297095525,0.04162659530809432,0.05015386603877461,0.08791608111579122,3.469507254340139,1.1231043326038581,0.019760696715398596,0.06845306140806218,0.049103054779683165,0.0980425513920759,0.28912560452832314,0.31770299714685496
1,0.07216878364870326,17.77777777777778,40347,ZeroCoefficientFunction,0.027982552061202964,0.04413699810762252,0.052259906446627015,0.08928251216058838,3.5478116035248233,1.1231043326038581,0.01970439625768685,0.06825803090156991,0.05421530872733018,0.10163442480168619,0.2956509669603797,0.3251313850539236
1,0.07216878364870326,20.0,40347,ZeroCoefficientFunction,0.027987921624526322,0.04613932687143746,0.053964444229603434,0.0903383099058384,3.608546245642305,1.1231043326038581,0.019666374585038646,0.06812631996393902,0.05821656706720769,0.10460652653601335,0.3007121871368361,0.3309552161897324
