order,hmax,C_w,ndof,res,E_u,E_curl_u,E_H_curl_u,E_p,E_grad_p,E_gamma_p_u,E_u_n_Gamma,HT_E_gamma_p_u,HT_E_gamma_n_u,HT_E_u,E_h_grad_p,X_E_u_p
1,0.4330127018922193,1.0,125,9.580500539584166e-15,0.2165801986303324,1.4510473419827523,1.4671214575194398,0.4684137055066924,4.8285383488793565,0.5812329964702063,0.9431703939504054,0.821987586506919,2.8144043035783675,3.2785637934141025,3.4142922097118884,4.7566567292891415
1,0.4330127018922193,2.0,125,3.592395754597594e-15,0.3215571494040669,2.6073684048633354,2.627121808940812,0.4458073045720653,4.593166358689258,0.9786772503837661,0.9431703939504054,1.3840586406787314,5.545127429748297,6.290137163210105,3.247859079347096,7.093176882335872
1,0.4330127018922193,3.0,125,2.3123541766200923e-14,0.22941515933048098,1.9598812514687673,1.9732627385093482,0.3383791658346503,3.694908365866916,0.7659977346634297,0.9431703939504054,1.0832843851080898,4.672548005321069,5.186518654766251,2.6126947613674014,5.817271708643661
1,0.4330127018922193,4.0,125,4.135281145577793e-15,0.15722727809486606,0.8975243084625399,0.9111916929265109,0.16541059905150707,1.6748461393967793,0.39404232778547027,0.9431703939504054,0.5572600041032767,2.061886424525185,2.322107801346164,1.1842950626115722,2.6119150259297186
1,0.4330127018922193,5.0,125,4.388245033293858e-15,0.1402558465725677,0.31215325987931625,0.34221537100351235,0.13573389135593936,1.095122111778898,0.286480778698178,0.9431703939504054,0.40514500259416864,0.7262700383849714,0.8992897207984801,0.7743682714661911,1.1944839517758163
1,0.4330127018922193,6.0,125,4.827151997907915e-15,0.13995292236013113,0.25562549565109993,0.29142960471443424,0.1508583292019903,1.1971626947980902,0.27843376318040064,0.9431703939504054,0.39376480411230114,0.5825600467013466,0.7611557944824998,0.8465218596752907,1.1483534464057719
1,0.4330127018922193,7.0,125,3.6307277737145395e-15,0.14025446931437255,0.24378042746280348,0.2812476008370622,0.16340798186016192,1.295035861409588,0.2757738110021709,0.9431703939504054,0.39000306366658477,0.5505396077166761,0.7309558552407643,0.9157286394824817,1.1830289818997695
1,0.4330127018922193,8.0,125,5.517497954191732e-15,0.14058036174209082,0.23889688874881435,0.2771904788433407,0.1738763334635413,1.3801887254678078,0.27418707170655066,0.9431703939504054,0.38775907543476823,0.536351806212649,0.7175408853654248,0.975940807095505,1.223747670258844
1,0.4330127018922193,9.0,125,5.117113179530288e-15,0.14088726425476117,0.23677768888370615,0.2755229485583734,0.18284049382662532,1.4551341049268278,0.2730951051944298,0.9431703939504054,0.3862148015836698,0.5292550305003099,0.7107641348960267,1.0289351931295772,1.263852813146318
1,0.4330127018922193,10.0,125,5.358820629259152e-15,0.14116867111521192,0.23604626625804176,0.27503896727336147,0.19066310101539005,1.5218792441737217,0.27228666023652215,0.9431703939504054,0.3850714877597646,0.5257750032610988,0.7073654205985221,1.076131133702296,1.3018358088755733
1,0.4330127018922193,11.0,125,5.373237808880296e-15,0.1414253491172437,0.23608607682546953,0.27520495097976666,0.19758555356971538,1.5818919398954088,0.27165986342528253,0.9431703939504054,0.3841850632084573,0.5243630503454463,0.7058983895744791,1.118566517804386,1.3373569613743086
1,0.4330127018922193,12.0,125,7.639424668386345e-15,0.14165970752192805,0.23657702676467252,0.27574655451702523,0.20377761929896768,1.636269789583631,0.27115801452918953,0.9431703939504054,0.3834753416933406,0.5242106324676488,0.7056105775900525,1.1570174640652706,1.3704382574512988
