order,hmax,C_w,ndof,res,L2_error_u,L2_error_curl_u,L2_error_p,L2_error_grad_p,L2_error_gamma_p_u,L2_error_u_n,L2_error_p_Gamma,HT_error_u,HT_error_gamma_n,HT_error_gamma_p
2,0.14433756729740652,10.0,11521,3.9309663394753694e-13,0.1566542111403707,7.085796255658335,0.6703630813147009,27.057945099579953,1.152108571326368,0.7800618501046964,4.844338879580968,20.615013993774326,19.151543746763583,2.8220781280365586
2,0.14433756729740652,11.220184543019636,11521,8.454798299148367e-13,0.2461130811259817,15.650233769717,1.3514431901050517,77.42456307352838,1.9415563972648258,0.7800618501046964,12.985290565996312,54.80461893268141,52.3061948548962,4.755822480135316
2,0.14433756729740652,12.589254117941675,11521,2.949209320860417e-11,0.11230725259271072,4.918572354263427,0.5582336019039791,23.271981283956453,0.8167852353178644,0.7800618501046964,3.958629436800127,14.029602480353736,12.985451478860435,2.0007070559678803
2,0.14433756729740652,14.12537544622754,11521,7.511313032555329e-13,0.10044022072155737,4.349802671962551,0.5324193163069654,22.51836933777851,0.7295837292537349,0.7800618501046964,3.792391441603247,12.312177448696563,11.378272606036923,1.7871078613085478
2,0.14433756729740652,15.848931924611133,11521,6.842454649484885e-13,0.09216319460418373,3.967195765601601,0.5172900585984055,22.22568413963818,0.6687158559026892,0.7800618501046964,3.695490905430985,11.192469351546016,10.336399204395885,1.6380126298701325
2,0.14433756729740652,17.78279410038923,11521,5.303204392157395e-13,0.0859731620832928,3.682996219053098,0.5080401034526187,22.14273575534455,0.623126280360238,0.7800618501046964,3.6393341414314637,10.366179869621922,9.568495931312464,1.5263414322010587
2,0.14433756729740652,19.952623149688797,11521,5.459483625211717e-13,0.08118427860376298,3.463259526029269,0.502737033610704,22.19473320457043,0.5877926987115925,0.7800618501046964,3.611608773709749,9.728308069009193,8.97586869967874,1.4397921863769083
2,0.14433756729740652,22.3872113856834,11521,3.8863821864385797e-13,0.07739216737117603,3.2888886089559835,0.5002458538279283,22.341741886978706,0.5597518005824627,0.7800618501046964,3.604517942486864,9.221861493409156,8.505293593074834,1.3711062940311747
2,0.14433756729740652,25.118864315095795,11521,6.046810061299261e-13,0.07433662796702778,3.1478496082897562,0.4998205093351447,22.55824435510433,0.5370964407043277,0.7800618501046964,3.6126925294412167,8.811482414280272,8.123847839958563,1.315612222390622
2,0.14433756729740652,28.183829312644534,11521,2.6556691768013264e-13,0.07184109822040773,3.0320764090970127,0.5009378180096079,22.826296970619534,0.5185328988744129,0.7800618501046964,3.632244229678616,8.473679168745559,7.809694741636552,1.2701410170885186
2,0.14433756729740652,31.622776601683793,11521,2.9774826803146674e-13,0.06978099588116544,2.9359257210123193,0.5032132364023016,23.13243226711214,0.5031490003307679,0.7800618501046964,3.660246869404049,8.192115385332606,7.5476666434542645,1.2324583154018431
2,0.14433756729740652,35.48133892335755,11521,2.4571528490186083e-13,0.06806564111960038,2.855316518728084,0.5063536394530797,23.466051899227224,0.4902815780141922,0.7800618501046964,3.6944318093173694,7.955033693725195,7.326857413669252,1.2009396964213304
2,0.14433756729740652,39.810717055349734,11521,3.2926588238827955e-13,0.06662731247224614,2.7872167895143227,0.5101292248030421,23.818528886293358,0.4794361698048483,0.7800618501046964,3.7330009852437605,7.753735686294305,7.139204872875768,1.1743739802562463
2,0.14433756729740652,44.6683592150963,11521,7.124499972370299e-13,0.06541432400467884,2.7293220603566013,0.5143560744724871,24.182682696742948,0.4702361744121482,0.7800618501046964,3.7745078732307813,7.581636240830191,6.97861001826158,1.1518386859081742
2,0.14433756729740652,50.11872336272725,11521,5.016423201719504e-13,0.06438648953283199,2.6798462665370617,0.5188849495647277,24.5524620834713,0.4623894978536567,0.7800618501046964,3.8177789734322323,7.433650940231957,6.840366977184214,1.1326183321632117
2,0.14433756729740652,56.23413251903491,11521,4.150921777825445e-13,0.06351206252575611,2.637381457101072,0.5235938486308028,24.92274729034074,0.45566601575141397,0.7800618501046964,3.8618600284113374,7.305786219812402,6.720781833223669,1.1161492317179817
2,0.14433756729740652,63.09573444801933,11521,3.8464112139535597e-13,0.06276561898156927,2.60080122487021,0.5283828856312481,25.289221363127414,0.4498819519199235,0.7800618501046964,3.9059776009119447,7.1948577098969295,6.616910782795174,1.101981226691143
