order,hmax,C_w,ndof,res,E_u,E_curl_u,E_H_curl_u,E_p,E_grad_p,E_gamma_p_u,E_u_n_Gamma,HT_E_gamma_p_u,HT_E_gamma_n_u,HT_E_u,E_h_grad_p,X_E_u_p
1,0.08660254037844395,10,20530,1.7310895005391913e-10,0.036027509652035675,0.09767527735323284,0.10410783475684471,0.16995103753839044,5.944681733480935,0.7501265661969779,0.05275809530023052,0.16683574616095237,0.15343946340583628,0.24943190731161718,0.5944681733481003,0.6667023628796539
