order,hmax,C_w,ndof,res,L2_error_u,L2_error_curl_u,L2_error_p,L2_error_grad_p,L2_error_gamma_p_u,L2_error_u_n,L2_error_p_Gamma,HT_error_u,HT_error_gamma_n,HT_error_gamma_p
1,0.10825317547305482,1.0,4913,497.5377355228467,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,1.2589254117941673,4913,515.9195180317239,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,1.5848931924611136,4913,549.4800843943668,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,1.9952623149688797,4913,155346.64644745213,460.15733615777015,17880.648220170966,27.357047812492244,721.0541747604608,23.719610931414262,16.73731262625943,88.3445639242882,22620.18851558712,13846.988913609866,67.08919094683834
1,0.10825317547305482,2.51188643150958,4913,691.7794848371575,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,3.1622776601683795,4913,865.1469799216845,11.835067256434694,3.178070988554428,36.123376840822544,1109.4518107779693,23.66867215111823,16.73731262625943,108.3650874427812,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,3.981071705534973,4913,992.8072349757115,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,5.011872336272724,4913,1227.903882310413,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,6.309573444801933,4913,1536.2273950131073,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,7.943282347242816,4913,1934.4093446345382,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,10.0,4913,2443.6621053838267,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,12.589254117941675,4913,3091.045675893535,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,15.848931924611133,4913,3910.966977757361,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,19.952623149688797,4913,4947.031990531422,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,25.118864315095795,4913,6254.371740261484,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,31.622776601683793,4913,7902.576450375156,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,39.810717055349734,4913,9979.398407156777,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,50.11872336272725,4913,12595.42225782768,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,63.09573444801933,4913,15889.951848041923,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
1,0.10825317547305482,79.43282347242814,4913,20038.42708224181,11.835067256434694,3.178070988554428,0.0,0.0,23.66867215111823,16.73731262625943,0.0,68.13833609020449,3.318969989632753,66.94511431894756
2,0.10825317547305482,1.0,26337,1.0024889087017492e-09,2.374066433564696,123.7951899375184,40.83971446159331,2437.39046110918,15.952528440883645,16.73731262625943,272.50466279367606,283.11505895376,250.5741128968357,45.12056415048035
2,0.10825317547305482,1.2589254117941673,26337,1.6776738559607619e-07,48.61815123324146,2547.5388351895012,796.6444398334019,53234.35451498347,322.955845715423,16.73731262625943,5642.431407962651,5834.456616644295,5168.574498236651,913.4570741168479
2,0.10825317547305482,1.5848931924611136,26337,1.868919259013062e-08,4.3928482459098195,261.60857819774753,86.77920401659921,7189.007203438815,32.42627007369425,16.73731262625943,732.2437045481114,664.2476145556769,603.6181278038387,91.71534183078245
2,0.10825317547305482,1.9952623149688797,26337,6.140116832852774e-09,4.399340026142626,267.1361369181996,83.77581360634017,6284.043729894168,32.0203344678427,16.73731262625943,560.7961315084164,673.316190429722,611.3683078955671,90.56718255229167
2,0.10825317547305482,2.51188643150958,26337,1.3427278891184582e-07,58.63081773238422,4189.114960374524,1253.416743689052,102877.21230850882,475.8192742304881,16.73731262625943,10566.719552074926,10862.84621798512,9931.670271295667,1345.8201417105583
2,0.10825317547305482,3.1622776601683795,26337,1.0827804796070273e-08,45.13890039106019,2893.9768223699703,817.0664217244934,55372.27582961866,346.127496276525,16.73731262625943,5690.687041407552,7300.32803434572,6630.174665186559,978.9963990890093
